trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
175,False,"{'a': 0.5, 'e': 0.4159480862733536}",25,4,-69.76577301930166,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 1}",1
176,False,"{'a': 0.5, 'e': 0.41386834584198684}",30,10,-34.420947357079044,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
177,False,"{'a': 0.5, 'e': 0.4117990041127769}",25,15,4.583012270430421,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
178,False,"{'a': 0.5, 'e': 0.40974000909221303}",25,0,-34.270070203181696,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
179,False,"{'a': 0.5, 'e': 0.40769130904675194}",25,9,3.9809014767216055,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
180,False,"{'a': 0.5, 'e': 0.40565285250151817}",20,0,-20.34784717394356,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
181,False,"{'a': 0.5, 'e': 0.4036245882390106}",20,13,-13.227788064200054,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
182,False,"{'a': 0.5, 'e': 0.4016064652978155}",35,9,-22.281535051318464,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 1}",1
183,False,"{'a': 0.5, 'e': 0.3995984329713264}",20,0,0.8928069174128773,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
184,False,"{'a': 0.5, 'e': 0.3976004408064698}",30,0,-33.2996760482633,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 1}",0
185,False,"{'a': 0.5, 'e': 0.39561243860243744}",20,1,-9.837964274491076,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
186,False,"{'a': 0.5, 'e': 0.3936343764094253}",30,0,-61.01574702589801,"{0: 24, 1: 2, 2: 2, 3: 1, 4: 1}",1
187,False,"{'a': 0.5, 'e': 0.39166620452737816}",20,16,7.784219477595693,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.3897078735047413}",30,18,-39.290320175818316,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
189,False,"{'a': 0.5, 'e': 0.3877593341372176}",20,0,-31.549891192506486,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
190,False,"{'a': 0.5, 'e': 0.3858205374665315}",30,7,-6.309236031697794,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.38389143477919885}",20,0,-65.44376354635456,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
192,False,"{'a': 0.5, 'e': 0.3819719776053028}",20,13,0.223759262176068,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
193,False,"{'a': 0.5, 'e': 0.3800621177172763}",20,10,5.488042980989795,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
194,False,"{'a': 0.5, 'e': 0.37816180712868996}",25,0,-9.779536977434644,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
195,False,"{'a': 0.5, 'e': 0.37627099809304654}",25,2,-56.79894012605503,"{0: 17, 1: 3, 2: 1, 3: 1, 4: 1}",1
196,False,"{'a': 0.5, 'e': 0.3743896431025813}",20,0,-27.721731349201207,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
197,False,"{'a': 0.5, 'e': 0.37251769488706843}",20,4,-11.719423163775135,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
198,False,"{'a': 0.5, 'e': 0.3706551064126331}",20,6,13.750357215194676,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.36880183088056995}",20,4,-15.71158247752809,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
200,False,"{'a': 0.5, 'e': 0.3669578217261671}",20,13,-1.6220616577084217,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.36512303261753626}",20,0,-37.02154605885994,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",1
202,False,"{'a': 0.5, 'e': 0.3632974174544486}",25,0,-2.5760686899232255,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
203,False,"{'a': 0.5, 'e': 0.3614809303671764}",20,6,-54.71788650370829,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
204,False,"{'a': 0.5, 'e': 0.3596735257153405}",30,0,-0.11859757028389506,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
205,False,"{'a': 0.5, 'e': 0.3578751580867638}",25,0,-38.57736792687057,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
206,False,"{'a': 0.5, 'e': 0.35608578229633}",20,0,12.351323062419752,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
207,False,"{'a': 0.5, 'e': 0.3543053533848483}",25,3,1.0705057370262963,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
208,False,"{'a': 0.5, 'e': 0.35253382661792404}",20,0,-34.68485910339406,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
209,False,"{'a': 0.5, 'e': 0.3507711574848344}",30,9,-13.894280867294801,"{0: 17, 1: 2, 2: 1, 3: 1, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.34901730169741024}",25,0,27.410099039138924,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
211,False,"{'a': 0.5, 'e': 0.3472722151889232}",20,0,-8.39046975007019,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
212,False,"{'a': 0.5, 'e': 0.3455358541129786}",20,0,17.859570269599377,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
213,False,"{'a': 0.5, 'e': 0.3438081748424137}",30,14,-12.051220181795578,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
214,False,"{'a': 0.5, 'e': 0.3420891339682016}",25,6,-54.94252767861639,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 1}",1
215,False,"{'a': 0.5, 'e': 0.3403786882983606}",20,7,-40.15716358203612,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
216,False,"{'a': 0.5, 'e': 0.3386767948568688}",25,3,-24.062932614357052,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 0}",1
217,False,"{'a': 0.5, 'e': 0.33698341088258443}",20,13,-26.073567748423372,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
218,False,"{'a': 0.5, 'e': 0.3352984938281715}",25,0,-4.151361445007575,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
219,False,"{'a': 0.5, 'e': 0.33362200135903064}",20,16,10.211757004277871,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.5, 'e': 0.33195389135223546}",25,0,-6.963859665656229,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
221,False,"{'a': 0.5, 'e': 0.3302941218954743}",20,2,-52.00269570598258,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
222,False,"{'a': 0.5, 'e': 0.32864265128599696}",25,13,-32.317399722764506,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
223,False,"{'a': 0.5, 'e': 0.326999438029567}",20,12,17.06762709443848,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.5, 'e': 0.3253644408394192}",35,8,-16.063192499998976,"{0: 22, 1: 2, 2: 2, 3: 1, 4: 0}",1
225,False,"{'a': 0.5, 'e': 0.3237376186352221}",25,7,-1.0873334343510133,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 0}",1
226,False,"{'a': 0.5, 'e': 0.322118930542046}",30,6,-29.365506202898665,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 0}",1
227,False,"{'a': 0.5, 'e': 0.32050833588933575}",35,14,31.641884369189924,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.31890579420988907}",25,15,5.670035584458518,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
229,False,"{'a': 0.5, 'e': 0.3173112652388396}",20,0,-92.20589829454862,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
230,False,"{'a': 0.5, 'e': 0.3157247089126454}",20,0,-61.06910562722176,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
231,False,"{'a': 0.5, 'e': 0.3141460853680822}",20,0,-11.768790027391086,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
232,False,"{'a': 0.5, 'e': 0.3125753549412418}",25,6,-20.50309314378929,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
233,False,"{'a': 0.5, 'e': 0.31101247816653554}",20,10,2.9566430894738716,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
234,False,"{'a': 0.5, 'e': 0.30945741577570285}",20,0,0.9365269907361318,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
235,False,"{'a': 0.5, 'e': 0.3079101286968243}",35,0,-15.55791948506432,"{0: 32, 1: 1, 2: 0, 3: 1, 4: 1}",0
236,False,"{'a': 0.5, 'e': 0.3063705780533402}",25,6,-3.2729871399966193,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
237,False,"{'a': 0.5, 'e': 0.30483872516307353}",20,4,10.142846496610947,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.3033145315372582}",30,0,-36.841524216804814,"{0: 25, 1: 1, 2: 2, 3: 2, 4: 0}",0
239,False,"{'a': 0.5, 'e': 0.3017979588795719}",30,13,11.624047667530732,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
240,False,"{'a': 0.5, 'e': 0.30028896908517405}",20,5,5.322525186566682,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
241,False,"{'a': 0.5, 'e': 0.2987875242397482}",30,0,-11.214166146729049,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
242,False,"{'a': 0.5, 'e': 0.29729358661854943}",20,3,0.2749918875788513,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
243,False,"{'a': 0.5, 'e': 0.29580711868545667}",20,10,22.1502825618994,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.5, 'e': 0.2943280830920294}",25,0,13.249523194900176,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
245,False,"{'a': 0.5, 'e': 0.29285644267656924}",30,4,-11.183974370632436,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 1}",1
246,False,"{'a': 0.5, 'e': 0.2913921604631864}",25,0,16.58094019565885,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
247,False,"{'a': 0.5, 'e': 0.28993519966087045}",35,13,-37.8132906719331,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 1}",1
248,False,"{'a': 0.5, 'e': 0.2884855236625661}",20,7,-2.2115607497003906,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
249,False,"{'a': 0.5, 'e': 0.28704309604425327}",25,19,9.897824816914666,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.5, 'e': 0.285607880564032}",20,0,14.424007596025005,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
251,False,"{'a': 0.5, 'e': 0.28417984116121187}",20,6,-9.463448691639105,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
252,False,"{'a': 0.5, 'e': 0.2827589419554058}",20,8,8.215590519840003,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
253,False,"{'a': 0.5, 'e': 0.28134514724562876}",25,11,-15.262003878100987,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
254,False,"{'a': 0.5, 'e': 0.2799384215094006}",20,1,-37.372395989416994,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 0}",1
255,False,"{'a': 0.5, 'e': 0.27853872940185365}",20,11,3.7234753125509332,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
256,False,"{'a': 0.5, 'e': 0.27714603575484437}",20,1,29.93625502931397,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.2757603055760701}",30,3,-5.662512139218025,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.2743815040481898}",30,0,-6.994957743985525,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
259,False,"{'a': 0.5, 'e': 0.2730095965279488}",25,8,-1.434969542513615,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
260,False,"{'a': 0.5, 'e': 0.27164454854530906}",20,12,13.912020398352272,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.5, 'e': 0.2702863258025825}",35,12,26.363838365035235,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
262,False,"{'a': 0.5, 'e': 0.2689348941735696}",25,16,17.68097114648759,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.5, 'e': 0.26759021970270175}",20,13,14.957408465883123,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.5, 'e': 0.2662522686041882}",20,0,16.33808004219057,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
265,False,"{'a': 0.5, 'e': 0.2649210072611673}",20,2,17.367583457382818,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.26359640222486147}",25,9,-9.185510370868059,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
267,False,"{'a': 0.5, 'e': 0.26227842021373715}",30,5,14.859810255310757,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.2609670281126685}",20,0,6.45138957836551,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
269,False,"{'a': 0.5, 'e': 0.25966219297210513}",25,0,25.19898877888366,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.5, 'e': 0.2583638820072446}",25,9,7.423434631465028,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
271,False,"{'a': 0.5, 'e': 0.2570720625972084}",20,14,11.602521112234355,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.5, 'e': 0.25578670228422234}",30,0,20.26659089407136,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.25450776877280124}",30,12,26.25964156044912,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.5, 'e': 0.2532352299289372}",25,0,8.445815980582138,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
275,False,"{'a': 0.5, 'e': 0.2519690537792925}",25,0,17.81221764773266,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
276,False,"{'a': 0.5, 'e': 0.2507092085103961}",20,8,20.674759542399233,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.5, 'e': 0.2494556624678441}",20,15,5.653960260365508,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.5, 'e': 0.24820838415550486}",25,4,28.99449660467355,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.5, 'e': 0.24696734223472733}",20,14,12.95421099226036,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.5, 'e': 0.2457325055235537}",25,2,33.804603943100645,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.24450384299593592}",25,10,22.58411400527993,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.24328132378095624}",20,13,11.825669369106151,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.24206491716205145}",25,15,-12.009834061071995,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
284,False,"{'a': 0.5, 'e': 0.2408545925762412}",25,15,19.74458040919705,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.23965031961336}",20,13,13.443004361120284,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.2384520680152932}",30,20,-3.892775015610958,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.23725980767521673}",30,0,19.564640789738466,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
288,False,"{'a': 0.5, 'e': 0.23607350863684065}",25,7,9.095818712191763,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
289,False,"{'a': 0.5, 'e': 0.23489314109365644}",30,0,-17.540426177787253,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
290,False,"{'a': 0.5, 'e': 0.23371867538818816}",20,3,-23.952805135055456,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
291,False,"{'a': 0.5, 'e': 0.23255008201124722}",25,4,-59.03007045745414,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 1}",1
292,False,"{'a': 0.5, 'e': 0.231387331601191}",25,17,6.13335869772185,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.23023039494318503}",20,12,18.133753197557233,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.2290792429684691}",20,0,18.989988982101917,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
295,False,"{'a': 0.5, 'e': 0.22793384675362674}",25,0,-22.504005052958217,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
296,False,"{'a': 0.5, 'e': 0.22679417751985861}",30,9,27.378663176011436,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
297,False,"{'a': 0.5, 'e': 0.22566020663225933}",20,8,21.613988632867088,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.22453190559909803}",25,12,8.040950578312984,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
299,False,"{'a': 0.5, 'e': 0.22340924607110255}",30,4,5.6039264158013795,"{0: 24, 1: 0, 2: 1, 3: 1, 4: 0}",1
300,False,"{'a': 0.5, 'e': 0.22229219984074702}",35,16,27.25285034348989,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.5, 'e': 0.2211807388415433}",25,0,-26.735944451339975,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
302,False,"{'a': 0.5, 'e': 0.22007483514733558}",30,17,17.85888527809197,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.5, 'e': 0.2189744609715989}",20,1,15.599559924178001,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
304,False,"{'a': 0.5, 'e': 0.2178795886667409}",25,13,20.440867555089355,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.5, 'e': 0.2167901907234072}",20,8,7.3598870758096515,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
306,False,"{'a': 0.5, 'e': 0.21570623976979014}",25,7,29.87913348951722,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.5, 'e': 0.21462770857094118}",25,13,-73.35021638358504,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
308,False,"{'a': 0.5, 'e': 0.21355457002808648}",20,14,10.780574735359812,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.5, 'e': 0.21248679717794605}",30,16,5.167658116592605,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
310,False,"{'a': 0.5, 'e': 0.21142436319205632}",20,11,15.987600695052986,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.21036724137609603}",30,8,30.556899486557157,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.20931540516921554}",25,0,6.473833160917896,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
313,False,"{'a': 0.5, 'e': 0.20826882814336947}",20,6,23.299826368829827,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.5, 'e': 0.20722748400265262}",25,10,1.4790184091570526,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
315,False,"{'a': 0.5, 'e': 0.20619134658263935}",25,2,27.664770105367516,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.5, 'e': 0.20516038984972615}",20,16,6.4895790560057955,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.5, 'e': 0.2041345879004775}",25,11,10.247735152039256,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
318,False,"{'a': 0.5, 'e': 0.2031139149609751}",20,0,-21.455197091598198,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
319,False,"{'a': 0.5, 'e': 0.20209834538617025}",25,3,7.143858524047822,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 0}",1
320,False,"{'a': 0.5, 'e': 0.2010878536592394}",25,14,9.33548449956332,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
321,False,"{'a': 0.5, 'e': 0.2000824143909432}",25,17,-31.899401799862357,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
322,False,"{'a': 0.5, 'e': 0.19908200231898848}",35,0,9.24976546348919,"{0: 32, 1: 0, 2: 2, 3: 1, 4: 0}",0
323,False,"{'a': 0.5, 'e': 0.19808659230739353}",20,9,-2.567627009357408,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
324,False,"{'a': 0.5, 'e': 0.19709615934585656}",20,0,-15.615414830235586,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
325,False,"{'a': 0.5, 'e': 0.19611067854912728}",30,8,-22.706266500056422,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
326,False,"{'a': 0.5, 'e': 0.19513012515638165}",25,16,11.49820429866642,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.5, 'e': 0.19415447453059972}",20,1,5.173766694349427,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
328,False,"{'a': 0.5, 'e': 0.19318370215794672}",20,13,5.857316819121865,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.5, 'e': 0.192217783647157}",25,17,14.949100288026148,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.1912566947289212}",20,0,13.140505183948616,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
331,False,"{'a': 0.5, 'e': 0.1903004112552766}",30,13,8.910516707945547,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
332,False,"{'a': 0.5, 'e': 0.18934890919900021}",30,13,-15.79245695258232,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
333,False,"{'a': 0.5, 'e': 0.18840216465300522}",20,10,19.86354458465253,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.5, 'e': 0.18746015382974018}",20,15,9.199245784384884,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.5, 'e': 0.1865228530605915}",30,16,17.050662759560566,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
336,False,"{'a': 0.5, 'e': 0.18559023879528855}",20,14,10.035278729832367,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.5, 'e': 0.1846622876013121}",20,0,-30.913576350070407,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
338,False,"{'a': 0.5, 'e': 0.18373897616330553}",20,5,-39.5152231215578,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
339,False,"{'a': 0.5, 'e': 0.182820281282489}",35,19,25.681513778580314,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.5, 'e': 0.18190617987607657}",25,10,17.34290032917105,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.5, 'e': 0.18099664897669618}",25,15,4.868515426895659,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
342,False,"{'a': 0.5, 'e': 0.1800916657318127}",20,11,8.084761844414997,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.17919120740315364}",20,12,15.085566049281502,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.5, 'e': 0.17829525136613786}",20,14,-1.159650002776032,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
345,False,"{'a': 0.5, 'e': 0.17740377510930716}",20,6,6.8301410321734135,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
346,False,"{'a': 0.5, 'e': 0.17651675623376062}",20,13,-30.097867120640377,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
347,False,"{'a': 0.5, 'e': 0.1756341724525918}",20,11,16.058522073661116,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.5, 'e': 0.17475600159032884}",20,5,-29.969333756814166,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
349,False,"{'a': 0.5, 'e': 0.17388222158237718}",25,13,23.169954620794904,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.5, 'e': 0.1730128104744653}",20,8,-20.647603216535117,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
351,False,"{'a': 0.5, 'e': 0.17214774642209296}",20,6,22.885140691328804,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.5, 'e': 0.1712870076899825}",25,11,26.34397030509926,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.5, 'e': 0.17043057265153258}",25,4,-21.17645922341725,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
354,False,"{'a': 0.5, 'e': 0.16957841978827493}",20,16,6.926686292248539,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.5, 'e': 0.16873052768933355}",25,10,-10.05441311006295,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
356,False,"{'a': 0.5, 'e': 0.1678868750508869}",25,17,13.006094078898037,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.5, 'e': 0.16704744067563246}",25,11,25.026636982217607,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.5, 'e': 0.1662122034722543}",20,13,2.362711102191107,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
359,False,"{'a': 0.5, 'e': 0.16538114245489302}",20,1,16.764882235620913,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
